# software=NimbleScan	version=2.2.14	imagefile=I:\iceland-mirror\New_image_files\ORDER_ID1791_Rieck_RZPD\55773_635.tif	designfile=I:\NimbleScan\pipeline\Design_files\2005-07-28_Mouse_heart_ChIP.ndf	designname=2005-07-28_Mouse_heart_ChIP	designid=2389	date=Wed Aug 17 10:25:05 CDT 2005	border=0	ul_x=59.080	ul_y=26.630	ur_x=2655.330	ur_y=33.650	lr_x=2646.370	lr_y=3500.460	ll_x=49.920	ll_y=3492.730	score=0.158	qcscore=0.178	locallyaligned=no	auto=yes
IMAGE_ID	GENE_EXPR_OPTION	SEQ_ID	PROBE_ID	POSITION	X	Y	MATCH_INDEX	SEQ_URL	PM	MM
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060648054	60648054	746	776	39781598	NA	1770.44	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060648309	60648309	218	328	39808771	NA	4262.22	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060648479	60648479	257	193	39825321	NA	2480.33	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060647433	60647433	265	927	39856119	NA	1885.56	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060648224	60648224	242	138	39860549	NA	1256.33	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060648139	60648139	721	919	39861269	NA	3773.11	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060647858	60647858	501	1001	39954125	NA	865.44	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060647518	60647518	671	309	39993719	NA	3610.78	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060648734	60648734	344	76	40039437	NA	923.89	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060648564	60648564	609	31	40049389	NA	2329.56	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060647603	60647603	476	1000	40060507	NA	3206.56	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060647773	60647773	699	29	40069551	NA	1719.78	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060647943	60647943	754	660	40069677	NA	1180.89	0
55773_635	BLOCK1	chr8:60647433-60648805	CHR8P060648394	60648394	680	258	40080726	NA	3652	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060649475	60649475	561	381	39726295	NA	1027.44	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650750	60650750	150	952	39750587	NA	1199.44	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650920	60650920	519	129	39761404	NA	1811.56	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650070	60650070	398	14	39763639	NA	1337.11	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650240	60650240	480	4	39768583	NA	2183.11	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060649815	60649815	277	845	39770667	NA	1172.78	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060651328	60651328	5	757	39778478	NA	2130.67	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060651413	60651413	485	313	39778935	NA	5276.11	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060649730	60649730	276	664	39786863	NA	1040.56	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650410	60650410	694	272	39802902	NA	1143.89	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650155	60650155	653	643	39811241	NA	1183.33	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060649985	60649985	415	319	39826407	NA	1620.78	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060651534	60651534	566	196	39834408	NA	1273.78	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060651158	60651158	655	863	39840860	NA	3715.56	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650835	60650835	117	37	39850449	NA	944.44	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060649645	60649645	358	104	39851651	NA	2783.89	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650495	60650495	184	168	39916841	NA	2007	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060651243	60651243	355	973	39924139	NA	2327.56	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650325	60650325	335	457	39992571	NA	4104.78	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650665	60650665	399	525	40003575	NA	698.33	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060649900	60649900	706	226	40014630	NA	1009.56	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060651073	60651073	644	214	40083950	NA	1717.67	0
55773_635	BLOCK1	chr8:60649475-60651589	CHR8P060650580	60650580	622	860	40088170	NA	1769.67	0
55773_635	BLOCK1	chr8:60651865-60651964	CHR8P060651865	60651865	684	10	39740603	NA	1423.33	0
55773_635	BLOCK1	chr8:60652844-60652944	CHR8P060652844	60652844	62	638	39873587	NA	9104.78	0
55773_635	BLOCK1	chr8:60653935-60654227	CHR8P060653935	60653935	51	601	39788575	NA	1991.56	0
55773_635	BLOCK1	chr8:60653935-60654227	CHR8P060654020	60654020	649	121	39867054	NA	1565	0
55773_635	BLOCK1	chr8:60653935-60654227	CHR8P060654159	60654159	162	278	40013869	NA	829.11	0
55773_635	BLOCK1	chr8:60654416-60654515	CHR8P060654416	60654416	661	967	39791966	NA	1991.56	0
55773_635	BLOCK1	chr8:60654794-60654893	CHR8P060654794	60654794	187	615	39819991	NA	4096.11	0
55773_635	BLOCK1	chr8:60655747-60656299	CHR8P060655832	60655832	717	817	39780331	NA	1857.89	0
55773_635	BLOCK1	chr8:60655747-60656299	CHR8P060656002	60656002	382	928	39780687	NA	3779.22	0
55773_635	BLOCK1	chr8:60655747-60656299	CHR8P060655917	60655917	11	361	39873959	NA	1509.11	0
55773_635	BLOCK1	chr8:60655747-60656299	CHR8P060656172	60656172	269	589	39939299	NA	1696.56	0
55773_635	BLOCK1	chr8:60655747-60656299	CHR8P060655747	60655747	249	837	40090821	NA	4431.33	0
55773_635	BLOCK1	chr8:60655747-60656299	CHR8P060656087	60656087	394	858	40096506	NA	2997.33	0
55773_635	BLOCK1	chr8:60656583-60656682	CHR8P060656601	60656601	561	927	39854050	NA	1138.22	0
55773_635	BLOCK1	chr8:60661607-60661706	CHR8P060661607	60661607	652	646	39987815	NA	2982.33	0
55773_635	BLOCK1	chr8:60661924-60662138	CHR8P060662054	60662054	505	13	39855163	NA	3167.22	0
55773_635	BLOCK1	chr8:60661924-60662138	CHR8P060661969	60661969	419	283	40032432	NA	3138	0
55773_635	BLOCK1	chr8:60662471-60662821	CHR8P060662471	60662471	569	879	39744951	NA	2074.33	0
55773_635	BLOCK1	chr8:60662471-60662821	CHR8P060662641	60662641	669	839	39851244	NA	2942.33	0
55773_635	BLOCK1	chr8:60662471-60662821	CHR8P060662556	60662556	103	773	39899423	NA	4461.56	0
55773_635	BLOCK1	chr8:60662471-60662821	CHR8P060662726	60662726	271	881	39946595	NA	957.44	0
55773_635	BLOCK1	chr8:60663385-60663485	CHR8P060663402	60663402	581	533	40063632	NA	671.78	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664734	60664734	608	914	39745071	NA	1293.89	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060663882	60663882	201	29	39761289	NA	577.22	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060663780	60663780	77	623	39783070	NA	416.11	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664564	60664564	668	414	39783759	NA	1023.44	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664819	60664819	432	980	39788827	NA	2294.44	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664309	60664309	381	399	39805510	NA	1986.33	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060663695	60663695	234	400	39820383	NA	488.56	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664904	60664904	524	442	39879359	NA	1843	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664394	60664394	699	751	39882967	NA	1910.67	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664224	60664224	614	600	39897035	NA	1028.44	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664989	60664989	487	911	39930961	NA	1283.89	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060663969	60663969	181	661	39942008	NA	732.67	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664649	60664649	361	889	39946392	NA	906.78	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664054	60664054	216	600	39955987	NA	499.44	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664479	60664479	251	511	40059460	NA	984	0
55773_635	BLOCK1	chr8:60663695-60665105	CHR8P060664139	60664139	128	818	40064145	NA	925.56	0
55773_635	BLOCK1	chr8:60665952-60666072	CHR8P060665952	60665952	684	558	39880079	NA	4619.89	0
55773_635	BLOCK1	chr8:60666237-60666337	CHR8P060666237	60666237	51	315	40003844	NA	2682.67	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060667009	60667009	608	186	39744803	NA	1205.67	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060666553	60666553	273	813	39756955	NA	2326.22	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060666638	60666638	108	70	39769203	NA	948	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060667592	60667592	218	390	39812668	NA	2890.33	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060667337	60667337	214	830	39867461	NA	991.89	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060666893	60666893	672	446	39912129	NA	544.33	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060667507	60667507	425	993	39925651	NA	1505.67	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060666808	60666808	462	140	39942017	NA	1320.78	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060666723	60666723	471	377	39943599	NA	2491	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060667677	60667677	69	175	40003215	NA	5036	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060667422	60667422	47	153	40040480	NA	2198.78	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060667094	60667094	618	82	40090120	NA	929.67	0
55773_635	BLOCK1	chr8:60666553-60667791	CHR8P060667179	60667179	140	746	40092270	NA	848.67	0
55773_635	BLOCK1	chr8:60669517-60669660	CHR8P060669517	60669517	92	280	39973299	NA	1049.89	0
55773_635	BLOCK1	chr8:60669517-60669660	CHR8P060669602	60669602	145	577	40087940	NA	3771.56	0
55773_635	BLOCK1	chr8:60669975-60670074	CHR8P060669975	60669975	108	846	39858671	NA	776.11	0
55773_635	BLOCK1	chr8:60670361-60671005	CHR8P060670701	60670701	217	977	39740943	NA	812.89	0
55773_635	BLOCK1	chr8:60670361-60671005	CHR8P060670786	60670786	582	758	39821001	NA	2811.56	0
55773_635	BLOCK1	chr8:60670361-60671005	CHR8P060670446	60670446	406	874	39928519	NA	911.44	0
55773_635	BLOCK1	chr8:60670361-60671005	CHR8P060670361	60670361	278	130	39937491	NA	622.11	0
55773_635	BLOCK1	chr8:60670361-60671005	CHR8P060670871	60670871	418	246	39956663	NA	1433	0
55773_635	BLOCK1	chr8:60670361-60671005	CHR8P060670531	60670531	663	447	40062242	NA	1090.11	0
55773_635	BLOCK1	chr8:60670361-60671005	CHR8P060670616	60670616	18	534	40068956	NA	1889	0
55773_635	BLOCK1	chr8:60672046-60672234	CHR8P060672131	60672131	713	217	39943383	NA	966.78	0
55773_635	BLOCK1	chr8:60672046-60672234	CHR8P060672046	60672046	230	1008	40056353	NA	2706.33	0
55773_635	BLOCK1	chr8:60672583-60672682	CHR8P060672583	60672583	22	588	39959832	NA	1097.67	0
55773_635	BLOCK1	chr8:60672811-60672913	CHR8P060672811	60672811	379	671	39827751	NA	943.44	0
55773_635	BLOCK1	chr8:60674285-60674426	CHR8P060674370	60674370	199	157	39907215	NA	3717.33	0
55773_635	BLOCK1	chr8:60674285-60674426	CHR8P060674285	60674285	533	783	40033559	NA	1476.11	0
55773_635	BLOCK1	chr8:60674888-60675060	CHR8P060674888	60674888	602	350	40029151	NA	2867	0
55773_635	BLOCK1	chr8:60674888-60675060	CHR8P060674973	60674973	272	334	40102260	NA	1574.56	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677457	60677457	680	698	39721422	NA	3425.78	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679438	60679438	738	618	39727583	NA	2818.44	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679669	60679669	586	284	39734368	NA	2817.89	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678248	60678248	7	829	39739968	NA	499.22	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060676028	60676028	410	316	39752219	NA	1366.11	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678333	60678333	338	360	39755997	NA	695.22	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677908	60677908	731	491	39760470	NA	1322	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679013	60679013	124	292	39760997	NA	751	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677823	60677823	387	687	39772927	NA	1315.44	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060676460	60676460	734	344	39773715	NA	2004.22	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677287	60677287	473	989	39776948	NA	2658.67	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060680264	60680264	167	59	39778871	NA	1235.89	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678078	60678078	395	531	39783470	NA	416.22	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060675301	60675301	91	739	39791069	NA	4779.89	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679754	60679754	675	251	39798667	NA	8751.89	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060675216	60675216	363	889	39806009	NA	3571	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678418	60678418	33	325	39811389	NA	438	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060675641	60675641	411	123	39830779	NA	1065	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060676630	60676630	693	249	39831527	NA	4231	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060680009	60680009	377	637	39833137	NA	704.22	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678588	60678588	239	951	39834134	NA	890.22	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060675556	60675556	616	652	39838383	NA	3115.11	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677032	60677032	550	954	39849311	NA	2440.56	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060676113	60676113	667	669	39850522	NA	2629.22	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677117	60677117	257	699	39857819	NA	5426.22	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679183	60679183	739	203	39859567	NA	3349.11	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060676375	60676375	338	636	39859819	NA	2401.11	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678673	60678673	205	383	39865607	NA	1162.11	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060676862	60676862	528	220	39878529	NA	2821.11	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679098	60679098	650	188	39881298	NA	1227.56	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677202	60677202	700	34	39899401	NA	7370.89	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060675726	60675726	343	153	39907878	NA	1684.56	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677372	60677372	295	121	39909175	NA	3352.33	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060680094	60680094	361	885	39909503	NA	1975.78	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677993	60677993	731	223	39909853	NA	506.78	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060676290	60676290	639	953	39913671	NA	3924.56	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677683	60677683	136	722	39920874	NA	739.89	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060676545	60676545	621	117	39922766	NA	5970	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678758	60678758	201	691	39953750	NA	847.33	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060676947	60676947	261	1017	39954870	NA	2430.33	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678503	60678503	383	923	39960887	NA	524.11	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060675386	60675386	667	31	39967415	NA	2711.67	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679839	60679839	761	381	39973505	NA	17275.33	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060675858	60675858	115	655	39975911	NA	1092.67	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060680179	60680179	620	534	39988710	NA	1773.33	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678928	60678928	166	80	39990361	NA	685.56	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060676715	60676715	514	318	40022534	NA	3249.56	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060675943	60675943	519	803	40023686	NA	1143.22	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060677598	60677598	220	832	40035217	NA	2739.56	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679268	60679268	766	878	40042144	NA	1797.89	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678843	60678843	121	733	40044199	NA	1680.33	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060678163	60678163	681	125	40051695	NA	1506.11	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060675471	60675471	767	417	40077980	NA	4133.22	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679924	60679924	367	327	40083265	NA	8213.67	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679353	60679353	232	922	40087211	NA	3266.56	0
55773_635	BLOCK1	chr8:60675216-60680381	CHR8P060679523	60679523	169	5	40092994	NA	3555.11	0
55773_635	BLOCK1	chr8:60680495-60680595	CHR8P060680495	60680495	500	806	39774404	NA	1325.56	0
55773_635	BLOCK1	chr8:60680837-60680937	CHR8P060680837	60680837	9	281	39935153	NA	3091	0
55773_635	BLOCK1	chr8:60681370-60681475	CHR8P060681370	60681370	506	510	39837827	NA	1575	0
55773_635	BLOCK1	chr8:60683330-60683483	CHR8P060683415	60683415	379	473	39721393	NA	524.44	0
55773_635	BLOCK1	chr8:60683330-60683483	CHR8P060683330	60683330	527	537	39829415	NA	1586.44	0
55773_635	BLOCK1	chr8:60796876-60796976	CHR8P060796876	60796876	253	695	39914115	NA	865.33	0
55773_635	BLOCK1	chr8:60797871-60797971	CHR8P060797871	60797871	335	803	39897735	NA	1552.11	0
55773_635	BLOCK1	chr8:60798323-60798423	CHR8P060798323	60798323	290	956	39814567	NA	654.67	0
55773_635	BLOCK1	chr8:60799002-60799101	CHR8P060799002	60799002	430	990	39790443	NA	1075.89	0
55773_635	BLOCK1	chr8:60799239-60799371	CHR8P060799239	60799239	747	587	39995475	NA	1184.67	0
55773_635	BLOCK1	chr8:60799524-60799624	CHR8P060799524	60799524	564	98	39785572	NA	810.22	0
55773_635	BLOCK1	chr8:60800117-60800217	CHR8P060800123	60800123	233	435	39840631	NA	1825.33	0
55773_635	BLOCK1	chr8:60800394-60800494	CHR8P060800416	60800416	706	384	40022248	NA	1430.44	0
55773_635	BLOCK1	chr8:60801029-60801632	CHR8P060801029	60801029	21	927	39726395	NA	665.44	0
55773_635	BLOCK1	chr8:60801029-60801632	CHR8P060801454	60801454	372	858	39773402	NA	2850.89	0
55773_635	BLOCK1	chr8:60801029-60801632	CHR8P060801539	60801539	551	457	39777519	NA	2269.33	0
55773_635	BLOCK1	chr8:60801029-60801632	CHR8P060801114	60801114	572	208	39895855	NA	626.56	0
55773_635	BLOCK1	chr8:60801029-60801632	CHR8P060801369	60801369	708	896	39935343	NA	2035.22	0
55773_635	BLOCK1	chr8:60801029-60801632	CHR8P060801284	60801284	55	251	39960482	NA	1229.56	0
55773_635	BLOCK1	chr8:60801029-60801632	CHR8P060801199	60801199	492	798	40030983	NA	1476.22	0
55773_635	BLOCK1	chr8:60802576-60802730	CHR8P060802576	60802576	279	153	39780952	NA	677.44	0
55773_635	BLOCK1	chr8:60802576-60802730	CHR8P060802661	60802661	444	158	40031137	NA	737.11	0
55773_635	BLOCK1	chr8:60803479-60803579	CHR8P060803479	60803479	269	753	39908800	NA	1171	0
55773_635	BLOCK1	chr8:60805046-60805145	CHR8P060805046	60805046	755	285	39797015	NA	2034.67	0
55773_635	BLOCK1	chr8:60813226-60813325	CHR8P060813226	60813226	265	977	39836659	NA	1132.22	0
55773_635	BLOCK1	chr8:60814843-60815026	CHR8P060814843	60814843	656	704	39813269	NA	2385.56	0
55773_635	BLOCK1	chr8:60814843-60815026	CHR8P060814928	60814928	522	208	39891517	NA	1775.33	0
55773_635	BLOCK1	chr8:60815355-60815454	CHR8P060815355	60815355	294	698	40051515	NA	679.22	0
55773_635	BLOCK1	chr8:60815645-60815744	CHR8P060815645	60815645	710	128	39982705	NA	713.56	0
55773_635	BLOCK1	chr8:60815870-60816094	CHR8P060815870	60815870	260	518	39766967	NA	1245.56	0
55773_635	BLOCK1	chr8:60815870-60816094	CHR8P060815955	60815955	424	70	39995979	NA	3021.67	0
55773_635	BLOCK1	chr8:60815870-60816094	CHR8P060816040	60816040	497	165	40026263	NA	1667.89	0
55773_635	BLOCK1	chr8:60817479-60817820	CHR8P060817649	60817649	287	637	39800166	NA	769.44	0
55773_635	BLOCK1	chr8:60817479-60817820	CHR8P060817479	60817479	504	668	39970718	NA	1079.11	0
55773_635	BLOCK1	chr8:60817479-60817820	CHR8P060817762	60817762	40	466	40032779	NA	1882.22	0
55773_635	BLOCK1	chr8:60817479-60817820	CHR8P060817564	60817564	646	616	40099206	NA	933.44	0
55773_635	BLOCK1	chr8:60818202-60818462	CHR8P060818287	60818287	403	695	39811961	NA	1997.67	0
55773_635	BLOCK1	chr8:60818202-60818462	CHR8P060818372	60818372	12	478	39908779	NA	6334.22	0
55773_635	BLOCK1	chr8:60818202-60818462	CHR8P060818202	60818202	596	430	40040067	NA	1080.78	0
55773_635	BLOCK1	chr8:60818986-60819086	CHR8P060818986	60818986	690	570	40028695	NA	576.67	0
55773_635	BLOCK1	chr8:60819502-60819601	CHR8P060819502	60819502	715	401	39728788	NA	4278	0
55773_635	BLOCK1	chr8:60819834-60820221	CHR8P060820004	60820004	250	126	39756919	NA	3454.67	0
55773_635	BLOCK1	chr8:60819834-60820221	CHR8P060820089	60820089	368	916	39814627	NA	9316.56	0
55773_635	BLOCK1	chr8:60819834-60820221	CHR8P060819834	60819834	749	887	39902149	NA	3271.44	0
55773_635	BLOCK1	chr8:60819834-60820221	CHR8P060819919	60819919	514	590	39908938	NA	1514.67	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060820598	60820598	445	413	39762343	NA	673.67	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821679	60821679	180	534	39764559	NA	1331.22	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060820428	60820428	81	575	39773665	NA	5715.89	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821254	60821254	311	123	39783214	NA	698.78	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821509	60821509	244	652	39804841	NA	1409.56	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060820513	60820513	77	521	39820505	NA	1470.78	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060820683	60820683	295	747	39859286	NA	1038.44	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821764	60821764	615	251	39881214	NA	1216.56	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060820999	60820999	423	667	39890439	NA	383.22	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821084	60821084	718	6	39893267	NA	643.44	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060820853	60820853	464	12	39914015	NA	902.67	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821849	60821849	577	157	39949403	NA	2029	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821934	60821934	589	275	39966658	NA	1578.44	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821594	60821594	477	739	39985344	NA	1829.44	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821169	60821169	181	683	40007147	NA	2059	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821424	60821424	699	653	40032847	NA	889.67	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060821339	60821339	348	20	40051055	NA	1317.44	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060820768	60820768	237	861	40051397	NA	600	0
55773_635	BLOCK1	chr8:60820428-60822149	CHR8P060822019	60822019	284	66	40062311	NA	3319.78	0
55773_635	BLOCK1	chr8:60823131-60823439	CHR8P060823131	60823131	509	5	39756118	NA	1945.22	0
55773_635	BLOCK1	chr8:60823131-60823439	CHR8P060823301	60823301	708	694	39822061	NA	2608.89	0
55773_635	BLOCK1	chr8:60823131-60823439	CHR8P060823386	60823386	682	708	39966299	NA	1384.67	0
55773_635	BLOCK1	chr8:60823131-60823439	CHR8P060823216	60823216	276	810	40008721	NA	2109.56	0
55773_635	BLOCK1	chr8:60823763-60823926	CHR8P060823848	60823848	561	455	39833883	NA	1152.67	0
55773_635	BLOCK1	chr8:60823763-60823926	CHR8P060823763	60823763	289	767	39941537	NA	827.44	0
55773_635	BLOCK1	chr8:60824067-60824305	CHR8P060824067	60824067	621	205	39865889	NA	1317.67	0
55773_635	BLOCK1	chr8:60824067-60824305	CHR8P060824237	60824237	235	187	39949493	NA	673.11	0
55773_635	BLOCK1	chr8:60824067-60824305	CHR8P060824152	60824152	417	237	39989175	NA	713.11	0
55773_635	BLOCK1	chr8:60824420-60824519	CHR8P060824420	60824420	124	722	39797799	NA	425.11	0
55773_635	BLOCK1	chr8:60826497-60826597	CHR8P060826497	60826497	209	107	39988504	NA	1221.56	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060845738	60845738	631	481	39779223	NA	1372.67	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060846855	60846855	523	299	39879153	NA	2538.33	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060846452	60846452	616	396	39883011	NA	4306.33	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060846770	60846770	266	532	39913395	NA	1529.11	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060846685	60846685	190	276	39944159	NA	1631.67	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060846940	60846940	36	998	39948703	NA	2389.56	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060846537	60846537	185	261	39969189	NA	1353.44	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060846367	60846367	49	835	40004615	NA	2030.56	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060845823	60845823	630	672	40005049	NA	856.33	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060847110	60847110	445	875	40017031	NA	2433.78	0
55773_635	BLOCK1	chr8:60844963-60847162	CHR8P060847025	60847025	553	561	40026902	NA	897	0
